,Geographic Area,City,Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic
20107,PA,Avonmore,40956.0,8.9,88.5,97.4,1.4,0.0,0.1,0.5
20108,PA,Baden,37140.0,9.3,91.1,96.9,1.5,0.1,0.3,0.9
20109,PA,Baidland,71288.0,2.5,90.7,98.8,0.4,0.1,0.1,1.6
20110,PA,Baileyville,46027.0,8.7,91.7,95.5,0.0,1.5,0.5,1.5
20111,PA,Bainbridge,71154.0,5.5,92.2,97.0,1.1,0.2,0.2,1.6
20112,PA,Bairdford,77835.0,1.8,96.0,99.1,0.4,0.0,0.0,1.1
20113,PA,Bakerstown,85950.0,3.0,96.6,97.3,0.6,0.3,1.0,1.8
20114,PA,Baldwin,53660.0,8.1,92.9,91.6,5.3,0.1,1.2,1.1
20115,PA,Bally,57193.0,5.6,90.2,97.5,0.6,0.1,0.6,1.4
20116,PA,Bangor,42112.0,11.1,88.3,94.9,1.2,0.1,0.2,5.0
20117,PA,Barkeyville,61042.0,8.6,87.6,96.6,0.0,0.0,0.5,5.3
20118,PA,Bath,40147.0,16.0,86.1,92.6,2.9,0.3,1.0,6.6
20119,PA,Beallsville,56528.0,0.2,88.8,98.1,0.4,0.2,0.6,0.6
20120,PA,Bear Creek Village,90250.0,16.8,89.0,98.4,0.0,0.8,0.4,0.0
20121,PA,Bear Lake,33000.0,20.3,73.1,90.9,0.0,0.0,0.0,7.9
20122,PA,Bear Rocks,67865.0,8.5,98.8,98.8,0.1,0.3,0.3,0.5
20123,PA,Beaver,47021.0,9.0,94.0,95.9,1.4,0.1,0.9,1.7
20124,PA,Beaverdale,43450.0,25.2,88.4,99.4,0.0,0.0,0.0,0.1
20125,PA,Beaver Falls,29031.0,31.4,83.7,75.3,19.3,0.2,0.4,1.2
20126,PA,Beaver Meadows,37179.0,17.2,93.8,97.0,0.5,0.1,0.2,2.6
20127,PA,Beaver Springs,34167.0,22.6,84.1,98.8,0.1,0.0,0.1,0.1
20128,PA,Beavertown,48646.0,12.6,90.1,98.3,0.2,0.0,0.2,0.6
20129,PA,Bechtelsville,63333.0,4.7,91.0,98.3,0.2,0.1,0.1,1.3
20130,PA,Bedford,41990.0,13.3,92.5,96.1,1.2,0.1,0.5,2.0
20131,PA,Beech Creek,49239.0,12.8,87.6,99.3,0.0,0.1,0.1,0.6
20132,PA,Beech Mountain Lakes,81417.0,3.9,94.9,94.0,1.9,0.1,0.9,3.5
20133,PA,Belfast,66938.0,2.0,97.8,97.4,0.8,0.1,0.8,2.7
20134,PA,Bell Acres,84479.0,6.1,95.4,94.2,2.7,0.1,1.3,1.3
20135,PA,Bellefonte,42364.0,15.1,90.2,96.3,1.5,0.1,0.5,1.4
20136,PA,Belle Vernon,26219.0,28.3,81.5,94.4,3.5,0.2,0.5,1.6
20137,PA,Belleville,38656.0,9.3,89.2,99.1,0.1,0.1,0.0,1.6
20138,PA,Bellevue,39877.0,15.8,92.4,86.8,8.9,0.1,1.1,1.9
20139,PA,Bellwood,47031.0,12.2,92.8,98.2,0.3,0.2,0.1,1.0
20140,PA,Belmont,47976.0,9.5,91.4,96.8,1.1,0.0,1.1,0.8
20141,PA,Ben Avon,86875.0,3.0,98.6,93.7,3.6,0.1,0.8,1.1
20142,PA,Ben Avon Heights,151250.0,2.5,99.6,97.8,0.3,0.0,0.3,0.8
20143,PA,Bendersville,57292.0,22.3,84.3,84.4,1.7,1.1,0.5,21.1
20144,PA,Benson,36250.0,27.1,86.1,99.0,0.0,0.5,0.0,1.0
20145,PA,Bentleyville,39224.0,25.6,88.7,95.4,2.7,0.0,0.2,0.7
20146,PA,Benton,34792.0,28.1,86.7,98.7,0.2,0.0,0.5,1.5
20147,PA,Berlin,38452.0,11.3,86.3,98.3,0.2,0.1,0.4,0.2
20148,PA,Bernville,48750.0,10.4,85.1,94.1,1.4,0.3,0.1,7.6
20149,PA,Berrysburg,51827.0,4.2,84.2,100.0,0.0,0.0,0.0,0.0
20150,PA,Berwick,35445.0,21.3,84.4,94.4,1.5,0.2,0.8,3.7
20151,PA,Berwyn,85093.0,4.2,97.8,89.3,4.6,0.2,4.1,2.3
20152,PA,Bessemer,44107.0,8.9,90.0,98.3,0.1,0.0,0.4,0.6
20153,PA,Bethany,50000.0,11.5,98.1,98.0,1.6,0.4,0.0,1.6
20154,PA,Bethel,61204.0,3.0,76.9,94.0,0.2,0.0,1.8,6.2
20155,PA,Bethel Park,70264.0,4.4,95.9,96.1,1.3,0.1,1.4,1.0
20156,PA,Bethlehem,47291.0,17.5,87.0,76.4,6.9,0.3,2.9,24.4
20157,PA,Beurys Lake,60536.0,4.1,92.5,100.0,0.0,0.0,0.0,0.8
20158,PA,Big Bass Lake,56667.0,8.3,88.2,94.6,2.3,0.0,0.9,5.0
20159,PA,Big Beaver,60625.0,6.6,92.4,97.4,1.5,0.0,0.2,0.7
20160,PA,Bigler,48063.0,30.4,79.4,98.5,0.0,0.0,0.0,0.8
20161,PA,Biglerville,46923.0,14.2,81.9,91.7,0.8,0.1,0.3,19.1
20162,PA,Big Run,41917.0,6.6,94.5,98.6,0.0,0.6,0.0,0.3
20163,PA,Birchwood Lakes,49722.0,29.7,85.0,96.3,1.5,0.0,0.4,6.0
20164,PA,Bird-in-Hand,45769.0,15.7,59.9,94.5,2.0,0.0,1.7,5.7
20165,PA,Birdsboro,61078.0,9.7,89.9,95.5,1.4,0.2,0.3,3.2
20166,PA,Birmingham,56250.0,3.7,97.4,97.8,0.0,0.0,1.1,6.7
20167,PA,Black Lick,25000.0,18.6,84.7,95.8,2.5,0.3,0.1,1.8
20168,PA,Blain,50313.0,26.4,87.4,99.2,0.0,0.0,0.0,0.0
20169,PA,Blairsville,41089.0,11.9,93.5,95.1,2.3,0.3,0.7,1.2
20170,PA,Blakely,39844.0,17.8,92.6,96.6,1.0,0.1,0.7,1.8
20171,PA,Blanchard,34688.0,2.0,78.1,97.6,0.0,1.1,0.3,0.4
20172,PA,Blandburg,36607.0,13.6,94.4,97.5,1.2,0.0,0.2,0.0
20173,PA,Blandon,76316.0,5.7,91.5,91.1,3.6,0.1,1.5,5.9
20174,PA,Blawnox,35833.0,13.7,89.4,92.9,1.9,0.1,4.0,0.8
20175,PA,Bloomfield,50093.0,12.5,87.5,95.0,1.9,0.1,1.7,1.3
20176,PA,Blooming Valley,52679.0,12.7,90.3,99.4,0.3,0.0,0.0,0.3
20177,PA,Bloomsburg,28071.0,34.1,87.8,89.6,6.2,0.1,1.6,3.4
20178,PA,Blossburg,44545.0,15.9,86.9,98.6,0.1,0.4,0.4,1.3
20179,PA,Blue Ball,70313.0,4.2,83.2,94.3,0.6,0.5,3.1,1.5
20180,PA,Blue Bell,120602.0,1.7,98.7,87.8,2.9,0.0,8.1,1.5
20181,PA,Blue Ridge Summit,43487.0,7.4,92.4,92.9,1.8,0.3,2.2,1.8
20182,PA,Boalsburg,77275.0,10.9,95.7,93.5,2.2,0.1,2.0,1.6
20183,PA,Bobtown,38125.0,11.7,85.0,96.7,0.4,0.3,0.4,1.5
20184,PA,Boiling Springs,75208.0,4.3,97.9,96.2,0.6,0.1,1.4,2.1
20185,PA,Bolivar,45938.0,11.2,89.9,98.9,0.0,0.4,0.4,0.9
20186,PA,Bonneauville,55167.0,11.8,88.5,93.4,1.9,0.1,0.9,4.6
20187,PA,Boothwyn,53510.0,8.9,91.9,87.3,8.1,0.3,1.7,2.6
20188,PA,Boswell,28304.0,18.6,87.1,97.7,0.6,0.0,0.5,0.4
20189,PA,Bowers,73182.0,12.1,76.9,97.9,0.6,0.9,0.3,2.1
20190,PA,Bowmanstown,49412.0,10.2,89.8,96.3,0.5,0.4,0.6,2.7
20191,PA,Bowmansville,71667.0,5.0,92.6,97.0,0.5,0.2,1.0,1.9
20192,PA,Boyertown,39345.0,13.4,84.7,97.5,0.5,0.0,0.6,1.1
20193,PA,Brackenridge,42560.0,12.3,92.5,93.3,4.3,0.1,0.3,0.7
20194,PA,Braddock,23591.0,37.2,84.7,22.9,72.7,0.7,0.1,1.9
20195,PA,Braddock Hills,30871.0,17.8,90.4,68.9,27.9,0.3,0.3,1.4
20196,PA,Bradenville,42471.0,6.5,88.7,99.1,0.7,0.0,0.2,0.7
20197,PA,Bradford,31857.0,34.4,85.7,96.3,1.0,0.4,0.7,1.4
20198,PA,Bradford Woods,102308.0,3.7,97.9,97.4,0.6,0.0,0.9,0.5
20199,PA,Branchdale,42222.0,30.6,92.4,97.4,0.3,0.0,0.8,1.3
20200,PA,Brandonville,53333.0,10.5,92.2,100.0,0.0,0.0,0.0,0.0
20201,PA,Brave,45893.0,8.5,77.8,98.5,0.0,1.0,0.0,0.0
20202,PA,Breinigsville,86084.0,3.9,96.2,79.9,5.2,0.5,11.1,7.1
20203,PA,Brentwood,51685.0,8.3,93.3,95.2,2.0,0.2,0.8,1.8
20204,PA,Bressler,55917.0,18.4,86.5,73.7,17.9,0.1,0.5,10.3
20205,PA,Briar Creek,21181.0,33.0,79.3,97.4,0.3,0.2,0.5,0.6
20206,PA,Brickerville,80139.0,0.5,90.6,97.4,1.1,0.0,0.2,1.4
20207,PA,Bridgeport,52607.0,9.4,89.7,79.8,7.9,0.3,2.8,12.8
20208,PA,Bridgeville,44893.0,9.7,91.5,92.2,4.2,0.1,1.2,1.1
20209,PA,Bridgewater,51083.0,8.3,91.2,92.8,5.3,0.0,0.4,1.0
20210,PA,Brisbin,42917.0,10.5,83.5,98.3,0.2,0.2,0.0,2.2
20211,PA,Bristol,41701.0,14.2,88.2,81.1,9.5,0.2,0.6,14.2
20212,PA,Brittany Farms-The Highlands,85917.0,1.9,93.3,92.6,2.1,0.0,3.7,2.5
20213,PA,Broad Top City,55313.0,13.4,83.3,98.5,0.0,0.0,0.0,0.4
20214,PA,Brockway,40438.0,13.8,95.0,98.8,0.1,0.0,0.2,0.3
20215,PA,Brodheadsville,53406.0,8.7,92.4,88.6,6.6,0.4,0.9,7.6
20216,PA,Brookhaven,65130.0,4.8,90.4,92.4,3.7,0.1,1.9,2.0
20217,PA,Brookville,40162.0,15.8,91.9,97.8,0.4,0.1,0.4,1.1
20218,PA,Broomall,76010.0,3.5,91.0,89.1,1.8,0.0,7.7,1.4
20219,PA,Brownstown,44583.0,16.4,95.1,99.3,0.1,0.0,0.1,0.7
20220,PA,Brownstown,59398.0,7.2,77.9,94.6,0.4,0.0,2.5,3.2
20221,PA,Brownsville,25819.0,30.5,80.9,81.4,13.5,0.1,0.1,0.6
20222,PA,Browntown,54330.0,2.8,88.6,98.4,0.4,0.1,0.0,1.5
20223,PA,Bruin,43654.0,15.4,84.0,98.5,0.0,0.8,0.4,1.9
20224,PA,Bryn Athyn,97500.0,7.3,94.8,92.5,2.7,0.0,2.5,1.2
20225,PA,Bryn Mawr,61932.0,19.6,96.8,74.0,10.5,0.0,10.7,4.9
20226,PA,Buckhorn,47750.0,16.6,91.4,94.0,0.9,0.0,3.5,2.8
20227,PA,Buck Run,30000.0,16.2,89.7,100.0,0.0,0.0,0.0,0.0
20228,PA,Bulger,51250.0,28.9,100.0,95.8,0.5,0.0,0.7,0.7
20229,PA,Burgettstown,42738.0,9.5,87.7,96.0,1.7,0.1,0.4,1.4
20230,PA,Burlington,53571.0,3.4,94.7,97.4,0.0,0.0,0.0,1.3
20231,PA,Burnham,43852.0,10.3,87.7,98.0,0.4,0.0,0.2,1.5
20232,PA,Burnside,38958.0,18.1,89.4,100.0,0.0,0.0,0.0,0.4
20233,PA,Butler,29482.0,30.0,88.9,93.6,2.7,0.2,0.5,2.4
20234,PA,Byrnedale,46250.0,32.8,94.0,96.0,0.2,0.0,0.5,0.0
20235,PA,Cairnbrook,43750.0,6.3,88.3,99.8,0.0,0.0,0.0,0.2
20236,PA,California,36806.0,26.6,90.4,91.0,6.6,0.2,0.5,1.5
20237,PA,Callensburg,33036.0,36.8,71.1,99.5,0.0,0.5,0.0,1.0
20238,PA,Callery,62250.0,6.1,88.6,96.4,0.0,0.0,0.5,0.5
20239,PA,Callimont,76250.0,7.5,75.0,97.6,0.0,0.0,0.0,0.0
20240,PA,Caln,54934.0,12.7,89.4,65.2,26.7,0.4,1.3,10.7
20241,PA,Calumet,49297.0,10.2,89.4,99.3,0.1,0.2,0.0,0.3
20242,PA,Cambridge Springs,45694.0,14.6,87.5,84.9,12.8,0.3,0.3,3.5
20243,PA,Campbelltown,65197.0,3.2,95.6,95.0,1.0,0.1,2.3,2.3
20244,PA,Camp Hill,67888.0,4.2,96.1,88.8,1.8,0.1,6.7,2.7
20245,PA,Canadohta Lake,35500.0,7.1,91.3,98.8,0.0,0.0,0.0,1.2
20246,PA,Canonsburg,46547.0,11.2,90.7,87.4,7.6,0.1,1.0,1.8
20247,PA,Canton,35357.0,21.7,89.0,97.4,0.1,0.3,0.1,1.4
20248,PA,Carbondale,32443.0,22.4,86.9,96.3,1.0,0.2,0.4,3.1
20249,PA,Carlisle,47672.0,18.8,90.4,84.3,8.3,0.2,2.3,4.5
20250,PA,Carmichaels,36250.0,15.2,88.6,96.7,0.8,0.0,0.0,0.4
20251,PA,Carnegie,40838.0,23.2,93.0,87.7,7.4,0.2,1.6,1.6
20252,PA,Carnot-Moon,57639.0,12.5,93.1,86.8,6.4,0.1,3.5,2.5
20253,PA,Carrolltown,47614.0,10.5,89.9,98.8,0.2,0.0,0.0,0.5
20254,PA,Carroll Valley,85417.0,1.3,97.6,97.3,0.6,0.2,0.5,1.4
20255,PA,Cashtown,54000.0,9.3,100.0,97.6,0.2,0.2,0.0,5.9
20256,PA,Cassandra,33750.0,17.4,89.5,97.3,0.0,0.0,0.0,0.0
20257,PA,Casselman,43750.0,16.3,86.5,100.0,0.0,0.0,0.0,0.0
20258,PA,Cassville,39583.0,18.4,89.0,99.3,0.0,0.0,0.0,0.0
20259,PA,Castanea,40536.0,12.0,93.3,98.0,0.2,0.1,0.3,0.4
20260,PA,Castle Shannon,47436.0,15.0,93.2,93.9,2.0,0.0,2.4,1.1
20261,PA,Catasauqua,50243.0,17.6,89.9,89.0,3.0,0.1,0.6,10.5
20262,PA,Catawissa,32333.0,19.8,88.8,97.1,0.5,0.1,0.2,1.6
20263,PA,Cecil-Bishop,80606.0,2.1,94.4,97.6,1.0,0.0,0.3,0.7
20264,PA,Cedar Crest,31875.0,11.9,79.8,97.4,0.0,0.0,0.0,1.0
20265,PA,Cementon,57839.0,4.9,89.1,90.0,2.4,0.1,2.0,6.9
20266,PA,Centerport,43375.0,3.8,87.2,96.4,0.5,0.5,0.0,3.6
20267,PA,Centerville borough (Crawford,28125.0,22.9,81.8,100.0,0.0,0.0,0.0,0.5
20268,PA,Centerville borough (Washington,49679.0,14.8,91.1,96.5,1.2,0.2,0.2,1.1
20269,PA,Central City,41875.0,12.5,89.5,99.7,0.0,0.1,0.0,0.1
20270,PA,Centre Hall,58594.0,6.0,94.9,99.0,0.1,0.1,0.3,0.6
20271,PA,Cetronia,57031.0,6.2,94.8,93.0,2.4,0.0,1.5,5.6
20272,PA,Chalfant,49922.0,8.9,93.6,85.9,8.1,0.8,0.5,0.4
20273,PA,Chalfont,84706.0,3.5,93.5,94.1,1.4,0.3,3.0,1.7
20274,PA,Chambersburg,41751.0,22.3,81.1,77.0,9.2,0.3,1.4,15.7
20275,PA,Chapman,53750.0,14.5,89.2,98.0,0.5,0.5,0.0,1.5
20276,PA,Charleroi,28309.0,27.8,87.4,90.0,5.7,0.1,1.0,1.9
20277,PA,Chase,78929.0,5.5,95.4,97.8,0.3,0.0,0.9,1.1
20278,PA,Cherry Tree,35865.0,20.5,85.8,98.9,0.0,0.0,0.3,1.1
20279,PA,Cherry Valley,43750.0,3.8,100.0,98.5,1.5,0.0,0.0,0.0
20280,PA,Cherryville,69523.0,2.0,97.1,96.5,0.9,0.0,1.5,3.1
20281,PA,Chester,27365.0,34.6,79.5,17.2,74.7,0.4,0.6,9.0
20282,PA,Chesterbrook,108072.0,2.9,97.8,79.1,3.6,0.0,15.7,2.4
20283,PA,Chester Heights,78785.0,4.4,96.7,92.1,3.3,0.0,3.2,1.5
20284,PA,Chester Hill,40000.0,25.9,89.0,96.9,0.6,0.0,0.9,0.6
20285,PA,Chest Springs,47500.0,15.3,90.4,100.0,0.0,0.0,0.0,0.0
20286,PA,Cheswick,54573.0,8.1,95.8,98.8,0.2,0.1,0.4,0.6
20287,PA,Chevy Chase Heights,36165.0,16.0,92.3,86.8,9.0,0.6,0.5,0.7
20288,PA,Chewton,52981.0,10.1,90.3,98.6,0.4,0.0,0.4,0.8
20289,PA,Chicora,44318.0,10.5,97.0,98.9,0.2,0.0,0.3,0.4
20290,PA,Chinchilla,50441.0,8.3,93.9,96.9,0.5,0.1,1.2,1.3
20291,PA,Christiana,52321.0,13.5,80.6,90.9,6.0,0.2,0.3,6.8
20292,PA,Church Hill,55046.0,3.5,93.7,98.5,0.2,0.2,0.7,0.6
20293,PA,Churchill,86616.0,2.8,99.0,81.9,13.8,0.0,2.7,1.8
20294,PA,Churchtown,70000.0,0.0,73.8,98.5,0.0,1.1,0.0,0.6
20295,PA,Churchville,122382.0,1.9,98.3,96.4,0.5,0.0,2.1,1.2
20296,PA,Clairton,30207.0,28.6,91.8,58.5,37.6,0.1,0.3,1.6
20297,PA,Clarence,49219.0,6.7,90.9,99.7,0.0,0.3,0.0,0.3
20298,PA,Clarendon,33542.0,30.4,80.9,98.9,0.7,0.2,0.0,0.7
20299,PA,Clarion,33922.0,33.0,93.5,91.0,5.0,0.1,1.9,1.0
20300,PA,Clark,64318.0,11.2,91.9,98.4,0.2,0.0,0.0,0.5
20301,PA,Clarks Green,74554.0,3.2,98.8,96.6,0.7,0.1,2.0,1.5
20302,PA,Clarks Summit,63125.0,2.0,94.8,97.0,0.7,0.0,1.2,1.4
20303,PA,Clarksville,58125.0,19.5,85.5,97.4,2.2,0.0,0.0,0.4
20304,PA,Clay,49191.0,17.2,74.7,94.5,0.3,0.3,2.8,2.6
20305,PA,Claysburg,41250.0,21.7,85.9,98.2,0.4,0.0,0.1,0.9
20306,PA,Claysville,45000.0,15.8,90.1,97.1,0.5,0.4,0.4,0.6
20307,PA,Clearfield,37070.0,16.8,88.1,97.3,0.8,0.1,0.4,0.9
20308,PA,Cleona,58017.0,4.9,95.2,95.4,1.0,0.3,1.0,3.1
20309,PA,Clifton Heights,42129.0,13.3,90.3,82.3,11.4,0.2,3.3,2.2
20310,PA,Clinton,57174.0,13.4,100.0,99.3,0.5,0.2,0.0,0.7
20311,PA,Clintonville,45865.0,15.2,91.2,97.8,0.0,0.4,1.2,1.0
20312,PA,Clymer,34100.0,19.7,90.3,98.5,0.5,0.1,0.2,0.5
20313,PA,Coal Center,40000.0,37.3,75.0,92.8,2.9,0.0,0.7,0.0
20314,PA,Coaldale borough (Bedford,40000.0,23.3,79.6,95.0,2.5,0.0,0.0,0.0
20315,PA,Coaldale borough (Schuylkill,31398.0,30.4,86.5,96.1,0.7,0.1,0.7,3.3
20316,PA,Coalmont,40000.0,14.2,88.6,99.1,0.0,0.0,0.0,0.0
20317,PA,Coalport,27917.0,23.2,92.0,97.9,0.0,0.0,0.2,0.6
20318,PA,Coatesville,34716.0,35.3,78.1,38.0,46.4,0.5,0.8,23.0
20319,PA,Coburn,68250.0,2.1,89.5,97.9,0.8,0.0,0.0,1.7
20320,PA,Cochranton,53242.0,4.1,92.9,98.2,0.3,0.0,0.4,0.9
20321,PA,Cochranville,65208.0,2.4,87.6,89.8,1.3,0.0,2.4,9.3
20322,PA,Cokeburg,33500.0,23.3,86.9,97.0,1.0,0.0,0.5,0.3
20323,PA,Collegeville,91875.0,5.2,95.6,89.4,4.0,0.2,3.8,2.4
20324,PA,Collingdale,46933.0,16.1,90.9,55.9,36.3,0.3,2.9,3.1
20325,PA,Collinsburg,43482.0,11.3,94.2,97.7,1.1,0.0,0.2,0.5
20326,PA,Colonial Park,50669.0,6.0,91.3,72.9,15.9,0.2,4.6,7.8
20327,PA,Colony Park,97750.0,6.0,96.7,82.4,4.1,0.0,10.6,5.4
20328,PA,Columbia,41799.0,15.4,83.2,87.1,5.1,0.2,0.6,9.0
20329,PA,Columbus,52768.0,11.9,89.9,98.8,0.0,0.0,0.2,0.2
20330,PA,Colwyn,42414.0,18.7,88.8,15.9,80.1,0.0,0.7,1.6
20331,PA,Commodore,35521.0,40.8,85.3,97.3,0.6,0.3,0.0,0.3
20332,PA,Conashaugh Lakes,69886.0,3.9,92.0,84.3,8.0,1.1,1.4,11.4
20333,PA,Conestoga,70139.0,8.0,86.3,97.3,0.3,0.0,1.2,1.7
20334,PA,Confluence,26346.0,20.3,86.2,96.3,0.3,0.0,0.3,1.7
20335,PA,Conneaut Lake,47188.0,6.0,90.4,98.0,0.0,0.0,0.3,0.6
20336,PA,Conneaut Lakeshore,44625.0,8.2,91.3,98.0,0.5,0.1,0.3,0.9
20337,PA,Conneautville,44044.0,21.4,90.8,96.9,1.2,0.4,0.1,0.8
20338,PA,Connellsville,29560.0,27.3,86.2,93.2,4.5,0.1,0.4,0.7
20339,PA,Connoquenessing,56875.0,8.5,90.3,98.7,0.0,0.2,0.6,0.0
20340,PA,Conshohocken,73261.0,11.5,93.6,88.7,6.5,0.1,1.8,3.5
20341,PA,Conway,48447.0,6.8,91.1,96.7,1.1,0.1,0.3,1.0
20342,PA,Conyngham,63500.0,5.6,99.5,97.4,0.5,0.1,0.9,2.0
20343,PA,Coopersburg,54648.0,4.9,85.4,95.7,0.6,0.1,1.1,3.5
20344,PA,Cooperstown,50769.0,9.9,90.6,98.9,0.4,0.2,0.4,0.4
20345,PA,Coplay,43750.0,12.4,88.0,92.5,2.6,0.3,1.0,6.3
20346,PA,Coral,51122.0,23.9,79.2,98.8,0.3,0.0,0.6,0.3
20347,PA,Coraopolis,34483.0,17.0,89.8,83.1,12.0,0.2,0.4,1.8
20348,PA,Cornwall,74044.0,1.5,93.5,97.5,0.6,0.0,0.9,1.8
20349,PA,Cornwells Heights,60577.0,4.6,93.9,92.8,2.2,0.1,1.2,5.2
20350,PA,Corry,37454.0,24.0,89.0,97.5,0.5,0.2,0.3,0.8
20351,PA,Corsica,36500.0,27.6,89.7,98.6,0.0,1.1,0.0,0.8
20352,PA,Coudersport,38472.0,13.4,89.5,97.6,0.5,0.3,0.4,1.6
20353,PA,Courtdale,51136.0,7.6,85.1,99.0,0.3,0.0,0.0,1.2
20354,PA,Crabtree,37917.0,7.8,92.0,98.2,0.4,0.4,0.4,0.4
20355,PA,Crafton,52674.0,4.3,95.8,91.7,4.6,0.1,0.8,1.4
20356,PA,Cranesville,58214.0,9.8,93.6,98.0,0.0,0.0,0.0,0.6
20357,PA,Creekside,36500.0,13.8,90.1,97.4,0.3,0.0,0.0,1.0
20358,PA,Crenshaw,39420.0,11.5,92.0,98.1,0.0,0.2,1.1,0.4
20359,PA,Cresson,38438.0,14.8,90.3,98.8,0.4,0.1,0.2,0.4
20360,PA,Cressona,55169.0,9.6,88.7,96.8,0.8,0.1,1.1,1.9
20361,PA,Cross Creek,39375.0,10.8,96.9,97.8,2.2,0.0,0.0,5.1
20362,PA,Cross Roads,67500.0,3.2,90.6,97.5,1.8,0.0,0.4,0.8
20363,PA,Croydon,54355.0,11.1,86.2,86.6,4.9,0.3,2.9,7.4
20364,PA,Crucible,42021.0,31.3,82.9,97.7,0.0,0.3,0.0,1.0
20365,PA,Cumbola,42153.0,11.5,89.9,96.6,0.2,0.0,0.5,3.2
20366,PA,Curtisville,40491.0,0.0,92.4,97.9,0.4,0.6,0.2,0.7
20367,PA,Curwensville,35689.0,17.8,92.2,98.7,0.5,0.1,0.1,0.2
20368,PA,Daisytown,51750.0,5.1,90.6,100.0,0.0,0.0,0.0,0.3
20369,PA,Dale,28783.0,23.9,83.1,89.1,6.1,0.2,0.2,2.6
20370,PA,Dallas,76103.0,6.2,96.5,97.0,0.7,0.0,1.4,0.9
20371,PA,Dallastown,44400.0,21.5,86.4,94.1,2.6,0.1,0.1,4.0
20372,PA,Dalmatia,41083.0,12.0,86.3,96.5,0.8,0.2,0.0,0.8
20373,PA,Dalton,76014.0,5.2,98.0,97.6,0.1,0.2,1.3,1.0
20374,PA,Danville,36735.0,18.8,88.5,93.8,1.1,0.2,2.3,3.7
20375,PA,Darby,33750.0,32.2,85.8,16.2,78.9,0.2,0.7,2.1
20376,PA,Darlington,38750.0,41.2,88.8,98.8,0.0,0.0,1.2,0.4
20377,PA,Dauberville,73182.0,1.1,93.5,97.4,1.7,0.0,0.0,2.4
20378,PA,Dauphin,64583.0,4.5,95.5,97.3,0.8,0.0,0.5,1.4
20379,PA,Davidsville,51694.0,0.0,94.2,99.6,0.0,0.0,0.3,0.4
20380,PA,Dawson,38750.0,17.6,89.0,96.2,1.1,0.3,0.0,0.0
20381,PA,Dayton,41071.0,30.4,93.4,97.6,0.0,0.0,0.4,0.0
20382,PA,Deemston,52500.0,8.7,90.8,98.3,0.3,0.4,0.3,0.8
20383,PA,Deer Lake,59447.0,0.0,100.0,98.8,0.2,0.0,0.0,0.2
20384,PA,Deer Lake,71875.0,2.4,95.1,97.2,0.6,0.3,1.0,1.0
20385,PA,Defiance,57188.0,7.6,100.0,98.7,0.4,0.0,0.0,0.4
20386,PA,Delano,46375.0,2.4,94.3,99.4,0.0,0.0,0.3,0.6
20387,PA,Delaware Water Gap,45313.0,9.6,99.0,85.5,7.2,0.1,3.9,7.2
20388,PA,Delmont,66293.0,9.2,93.9,95.8,0.9,0.2,1.5,1.7
20389,PA,Delta,45833.0,19.1,89.7,95.7,1.5,0.3,0.4,1.4
20390,PA,Denver,62614.0,8.2,88.7,94.4,0.8,0.3,1.5,4.2
20391,PA,Derry,42550.0,17.0,93.3,98.2,0.6,0.1,0.3,0.8
20392,PA,Devon,176042.0,1.2,96.8,92.5,1.1,0.0,4.4,2.1
20393,PA,Dewart,64111.0,5.1,86.6,97.8,0.7,0.0,0.3,1.3
20394,PA,Dickson City,42887.0,11.2,92.4,95.9,1.0,0.1,0.7,3.8
20395,PA,Dicksonville,32125.0,33.0,94.1,99.1,0.2,0.0,0.0,0.6
20396,PA,Dillsburg,46322.0,6.9,91.7,95.6,0.9,0.2,1.1,1.7
20397,PA,Donaldson,43438.0,20.9,91.9,99.7,0.0,0.3,0.0,0.3
20398,PA,Donegal,31250.0,32.9,72.8,99.2,0.0,0.0,0.8,0.0
20399,PA,Donora,34750.0,25.0,90.3,79.7,15.1,0.1,0.4,3.1
20400,PA,Dormont,55975.0,6.6,96.2,94.2,2.1,0.1,1.5,2.5
20401,PA,Dorneyville,88056.0,1.1,96.6,91.8,2.6,0.0,3.2,3.6
20402,PA,Douglassville,40000.0,30.9,95.2,93.1,1.3,0.0,2.0,5.1
20403,PA,Dover,51422.0,10.9,84.2,94.4,2.0,0.1,0.5,2.5
20404,PA,Downingtown,58423.0,8.4,89.7,79.3,12.0,0.1,2.7,7.2
20405,PA,Doylestown,70299.0,5.7,94.1,94.8,1.3,0.1,1.9,2.0
20406,PA,Dravosburg,42594.0,12.3,93.5,94.4,3.0,0.7,0.3,1.1
20407,PA,Drexel Hill,63642.0,8.1,94.9,85.5,7.7,0.1,4.3,2.6
20408,PA,Driftwood,33750.0,13.5,77.8,94.0,1.5,0.0,0.0,0.0
20409,PA,Dry Tavern,55625.0,10.2,94.9,97.8,0.3,0.0,0.7,1.0
20410,PA,Dryville,81417.0,2.4,100.0,97.7,0.0,0.3,0.0,2.5
20411,PA,Dublin,54688.0,7.3,90.1,90.5,1.4,0.1,2.0,8.9
20412,PA,DuBois,38714.0,20.7,91.5,97.0,0.6,0.1,0.9,1.2
20413,PA,Duboistown,48229.0,8.0,88.7,98.7,0.1,0.1,0.4,0.8
20414,PA,Dudley,42917.0,5.8,87.8,99.5,0.5,0.0,0.0,0.0
